DriverNumber,Driver,TeamName,Position,Points,Year,GrandPrix,Round,QualPosition,Driver_AvgFinish_Season,Team_AvgPoints_Season,PrevRaceFinish,Form_Last3,AvgFinish_AtGP_PastYears,AvgQual_AtGP_PastYears,norm_Form_Last3,norm_AvgFinishAtGP,norm_AvgQualAtGP,Drivers_Confidence,DriverID,TeamID,GP_ID
81,PIA,McLaren,2,18,2020,Italian Grand Prix,8,2,4.647058823529412,13.382352941176471,4.0,6.333333333333333,,,0.7192982456140351,1.0,1.0,0.8877192982456141,15,5,14
55,SAI,Ferrari,3,15,2020,Italian Grand Prix,8,3,5.875,11.735294117647058,5.0,4.333333333333333,,,0.8245614035087719,1.0,1.0,0.9298245614035088,18,2,14
4,NOR,McLaren,4,12,2020,Italian Grand Prix,8,4,4.294117647058823,13.382352941176471,2.0,2.3333333333333335,,,0.9298245614035088,1.0,1.0,0.9719298245614036,12,5,14
63,RUS,Mercedes,5,10,2020,Italian Grand Prix,8,5,7.823529411764706,8.617647058823529,7.0,6.666666666666667,,,0.7017543859649122,1.0,1.0,0.880701754385965,17,6,14
1,VER,Red Bull Racing,6,8,2020,Italian Grand Prix,8,6,3.7058823529411766,12.323529411764707,1.0,3.0,,,0.8947368421052632,1.0,1.0,0.9578947368421054,22,8,14
44,HAM,Mercedes,7,7,2020,Italian Grand Prix,8,7,6.411764705882353,8.617647058823529,6.0,6.333333333333333,,,0.7192982456140351,1.0,1.0,0.8877192982456141,7,6,14
22,TSU,RB,8,4,2020,Italian Grand Prix,8,8,13.470588235294118,0.8235294117647058,10.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,21,7,14
23,ALB,Williams,9,2,2020,Italian Grand Prix,8,9,13.588235294117647,0.48484848484848486,20.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,0,9,14
10,GAS,Alpine,10,1,2020,Italian Grand Prix,8,10,13.823529411764707,0.38235294117647056,16.0,12.666666666666666,,,0.38596491228070184,1.0,1.0,0.7543859649122807,6,0,14
14,ALO,Aston Martin,11,0,2020,Italian Grand Prix,8,14,9.647058823529411,2.411764705882353,19.0,13.0,,,0.368421052631579,1.0,1.0,0.7473684210526316,1,1,14
3,RIC,RB,12,0,2020,Italian Grand Prix,8,12,13.117647058823529,0.8235294117647058,13.0,13.333333333333334,,,0.3508771929824561,1.0,1.0,0.7403508771929824,16,7,14
77,BOT,Kick Sauber,13,0,2020,Italian Grand Prix,8,17,16.058823529411764,0.0,18.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,3,4,14
18,STR,Aston Martin,14,0,2020,Italian Grand Prix,8,13,12.647058823529411,2.411764705882353,9.0,13.333333333333334,,,0.3508771929824561,1.0,1.0,0.7403508771929824,20,1,14
2,SAR,Williams,15,0,2020,Italian Grand Prix,8,15,17.142857142857142,0.48484848484848486,17.0,17.333333333333332,,,0.14035087719298267,1.0,1.0,0.656140350877193,19,9,14
24,ZHO,Kick Sauber,16,0,2020,Italian Grand Prix,8,18,16.11764705882353,0.0,15.0,15.0,,,0.26315789473684204,1.0,1.0,0.7052631578947368,23,4,14
31,OCO,Alpine,17,0,2020,Italian Grand Prix,8,11,13.647058823529411,0.38235294117647056,14.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,13,0,14
11,PER,Red Bull Racing,18,0,2020,Italian Grand Prix,8,16,8.176470588235293,12.323529411764707,8.0,10.0,,,0.5263157894736843,1.0,1.0,0.8105263157894738,14,8,14
27,HUL,Haas F1 Team,19,0,2020,Italian Grand Prix,8,14,11.823529411764707,0.7941176470588235,11.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,8,3,14
20,MAG,Haas F1 Team,20,0,2020,Italian Grand Prix,8,15,13.75,0.7941176470588235,12.0,17.0,,,0.1578947368421053,1.0,1.0,0.6631578947368422,11,3,14
1,VER,Red Bull Racing,1,25,2020,Tuscan Grand Prix,9,2,3.7058823529411766,12.323529411764707,6.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,22,8,29
4,NOR,McLaren,2,18,2020,Tuscan Grand Prix,9,3,4.294117647058823,13.382352941176471,4.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,12,5,29
63,RUS,Mercedes,3,15,2020,Tuscan Grand Prix,9,1,7.823529411764706,8.617647058823529,5.0,5.0,,,0.7894736842105263,1.0,1.0,0.9157894736842105,17,6,29
44,HAM,Mercedes,4,13,2020,Tuscan Grand Prix,9,7,6.411764705882353,8.617647058823529,7.0,5.666666666666667,,,0.7543859649122807,1.0,1.0,0.9017543859649124,7,6,29
81,PIA,McLaren,5,10,2020,Tuscan Grand Prix,9,4,4.647058823529412,13.382352941176471,2.0,3.6666666666666665,,,0.8596491228070176,1.0,1.0,0.9438596491228071,15,5,29
14,ALO,Aston Martin,6,8,2020,Tuscan Grand Prix,9,6,9.647058823529411,2.411764705882353,11.0,12.0,,,0.42105263157894735,1.0,1.0,0.7684210526315789,1,1,29
18,STR,Aston Martin,7,6,2020,Tuscan Grand Prix,9,9,12.647058823529411,2.411764705882353,14.0,10.0,,,0.5263157894736843,1.0,1.0,0.8105263157894738,20,1,29
3,RIC,RB,8,4,2020,Tuscan Grand Prix,9,5,13.117647058823529,0.8235294117647058,12.0,11.0,,,0.4736842105263157,1.0,1.0,0.7894736842105263,16,7,29
10,GAS,Alpine,9,2,2020,Tuscan Grand Prix,9,15,13.823529411764707,0.38235294117647056,10.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,6,0,29
31,OCO,Alpine,10,1,2020,Tuscan Grand Prix,9,18,13.647058823529411,0.38235294117647056,17.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,13,0,29
27,HUL,Haas F1 Team,11,0,2020,Tuscan Grand Prix,9,19,11.823529411764707,0.7941176470588235,19.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,8,3,29
20,MAG,Haas F1 Team,12,0,2020,Tuscan Grand Prix,9,14,13.75,0.7941176470588235,20.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,11,3,29
77,BOT,Kick Sauber,13,0,2020,Tuscan Grand Prix,9,17,16.058823529411764,0.0,13.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,3,4,29
22,TSU,RB,14,0,2020,Tuscan Grand Prix,9,8,13.470588235294118,0.8235294117647058,8.0,10.666666666666666,,,0.49122807017543857,1.0,1.0,0.7964912280701755,21,7,29
24,ZHO,Kick Sauber,15,0,2020,Tuscan Grand Prix,9,20,16.11764705882353,0.0,16.0,15.333333333333334,,,0.2456140350877194,1.0,1.0,0.6982456140350877,23,4,29
55,SAI,Ferrari,16,0,2020,Tuscan Grand Prix,9,12,5.875,11.735294117647058,3.0,8.0,,,0.631578947368421,1.0,1.0,0.8526315789473684,18,2,29
23,ALB,Williams,17,0,2020,Tuscan Grand Prix,9,10,13.588235294117647,0.48484848484848486,9.0,15.333333333333334,,,0.2456140350877194,1.0,1.0,0.6982456140350877,0,9,29
11,PER,Red Bull Racing,18,0,2020,Tuscan Grand Prix,9,16,8.176470588235293,12.323529411764707,18.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,14,8,29
16,LEC,Ferrari,19,0,2020,Tuscan Grand Prix,9,11,5.0588235294117645,11.735294117647058,1.0,7.666666666666667,,,0.6491228070175439,1.0,1.0,0.8596491228070176,10,2,29
2,SAR,Williams,20,0,2020,Tuscan Grand Prix,9,13,17.142857142857142,0.48484848484848486,15.0,17.333333333333332,,,0.14035087719298267,1.0,1.0,0.656140350877193,19,9,29
1,VER,Red Bull Racing,1,25,2020,Russian Grand Prix,10,2,3.7058823529411766,12.323529411764707,1.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,22,8,22
4,NOR,McLaren,2,19,2020,Russian Grand Prix,10,1,4.294117647058823,13.382352941176471,2.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,12,5,22
44,HAM,Mercedes,3,15,2020,Russian Grand Prix,10,3,6.411764705882353,8.617647058823529,4.0,4.666666666666667,,,0.8070175438596491,1.0,1.0,0.9228070175438596,7,6,22
63,RUS,Mercedes,4,12,2020,Russian Grand Prix,10,4,7.823529411764706,8.617647058823529,3.0,4.0,,,0.8421052631578947,1.0,1.0,0.9368421052631579,17,6,22
16,LEC,Ferrari,5,10,2020,Russian Grand Prix,10,5,5.0588235294117645,11.735294117647058,19.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,10,2,22
55,SAI,Ferrari,6,8,2020,Russian Grand Prix,10,6,5.875,11.735294117647058,16.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,18,2,22
81,PIA,McLaren,7,6,2020,Russian Grand Prix,10,10,4.647058823529412,13.382352941176471,5.0,4.666666666666667,,,0.8070175438596491,1.0,1.0,0.9228070175438596,15,5,22
11,PER,Red Bull Racing,8,4,2020,Russian Grand Prix,10,8,8.176470588235293,12.323529411764707,18.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,14,8,22
10,GAS,Alpine,9,2,2020,Russian Grand Prix,10,7,13.823529411764707,0.38235294117647056,9.0,9.333333333333334,,,0.5614035087719298,1.0,1.0,0.8245614035087718,6,0,22
31,OCO,Alpine,10,1,2020,Russian Grand Prix,10,9,13.647058823529411,0.38235294117647056,10.0,12.333333333333334,,,0.4035087719298245,1.0,1.0,0.7614035087719297,13,0,22
27,HUL,Haas F1 Team,11,0,2020,Russian Grand Prix,10,13,11.823529411764707,0.7941176470588235,11.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,8,3,22
14,ALO,Aston Martin,12,0,2020,Russian Grand Prix,10,11,9.647058823529411,2.411764705882353,6.0,9.666666666666666,,,0.5438596491228072,1.0,1.0,0.8175438596491229,1,1,22
24,ZHO,Kick Sauber,13,0,2020,Russian Grand Prix,10,15,16.11764705882353,0.0,15.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,23,4,22
18,STR,Aston Martin,14,0,2020,Russian Grand Prix,10,14,12.647058823529411,2.411764705882353,7.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,20,1,22
3,RIC,RB,15,0,2020,Russian Grand Prix,10,18,13.117647058823529,0.8235294117647058,8.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,16,7,22
77,BOT,Kick Sauber,16,0,2020,Russian Grand Prix,10,12,16.058823529411764,0.0,13.0,14.0,,,0.3157894736842106,1.0,1.0,0.7263157894736842,3,4,22
20,MAG,Haas F1 Team,17,0,2020,Russian Grand Prix,10,16,13.75,0.7941176470588235,12.0,16.333333333333332,,,0.19298245614035103,1.0,1.0,0.6771929824561405,11,3,22
23,ALB,Williams,18,0,2020,Russian Grand Prix,10,19,13.588235294117647,0.48484848484848486,17.0,14.666666666666666,,,0.2807017543859649,1.0,1.0,0.712280701754386,0,9,22
22,TSU,RB,19,0,2020,Russian Grand Prix,10,17,13.470588235294118,0.8235294117647058,14.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,21,7,22
2,SAR,Williams,20,0,2020,Russian Grand Prix,10,20,17.142857142857142,0.48484848484848486,20.0,18.333333333333332,,,0.08771929824561409,1.0,1.0,0.6350877192982456,19,9,22
63,RUS,Mercedes,1,25,2020,Eifel Grand Prix,11,3,7.823529411764706,8.617647058823529,4.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,17,6,10
81,PIA,McLaren,2,18,2020,Eifel Grand Prix,11,7,4.647058823529412,13.382352941176471,7.0,4.666666666666667,,,0.8070175438596491,1.0,1.0,0.9228070175438596,15,5,10
55,SAI,Ferrari,3,15,2020,Eifel Grand Prix,11,4,5.875,11.735294117647058,6.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,18,2,10
44,HAM,Mercedes,4,12,2020,Eifel Grand Prix,11,5,6.411764705882353,8.617647058823529,3.0,3.6666666666666665,,,0.8596491228070176,1.0,1.0,0.9438596491228071,7,6,10
1,VER,Red Bull Racing,5,10,2020,Eifel Grand Prix,11,1,3.7058823529411766,12.323529411764707,1.0,2.3333333333333335,,,0.9298245614035088,1.0,1.0,0.9719298245614036,22,8,10
27,HUL,Haas F1 Team,6,8,2020,Eifel Grand Prix,11,9,11.823529411764707,0.7941176470588235,11.0,9.333333333333334,,,0.5614035087719298,1.0,1.0,0.8245614035087718,8,3,10
11,PER,Red Bull Racing,7,6,2020,Eifel Grand Prix,11,8,8.176470588235293,12.323529411764707,8.0,11.0,,,0.4736842105263157,1.0,1.0,0.7894736842105263,14,8,10
20,MAG,Haas F1 Team,8,4,2020,Eifel Grand Prix,11,12,13.75,0.7941176470588235,17.0,12.333333333333334,,,0.4035087719298245,1.0,1.0,0.7614035087719297,11,3,10
3,RIC,RB,9,2,2020,Eifel Grand Prix,11,11,13.117647058823529,0.8235294117647058,15.0,10.666666666666666,,,0.49122807017543857,1.0,1.0,0.7964912280701755,16,7,10
10,GAS,Alpine,10,1,2020,Eifel Grand Prix,11,13,13.823529411764707,0.38235294117647056,9.0,9.333333333333334,,,0.5614035087719298,1.0,1.0,0.8245614035087718,6,0,10
16,LEC,Ferrari,11,0,2020,Eifel Grand Prix,11,6,5.0588235294117645,11.735294117647058,5.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,10,2,10
31,OCO,Alpine,12,0,2020,Eifel Grand Prix,11,10,13.647058823529411,0.38235294117647056,10.0,10.666666666666666,,,0.49122807017543857,1.0,1.0,0.7964912280701755,13,0,10
18,STR,Aston Martin,13,0,2020,Eifel Grand Prix,11,17,12.647058823529411,2.411764705882353,14.0,11.333333333333334,,,0.45614035087719307,1.0,1.0,0.7824561403508772,20,1,10
22,TSU,RB,14,0,2020,Eifel Grand Prix,11,14,13.470588235294118,0.8235294117647058,19.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,21,7,10
23,ALB,Williams,15,0,2020,Eifel Grand Prix,11,16,13.588235294117647,0.48484848484848486,18.0,16.666666666666668,,,0.17543859649122795,1.0,1.0,0.6701754385964911,0,9,10
77,BOT,Kick Sauber,16,0,2020,Eifel Grand Prix,11,18,16.058823529411764,0.0,16.0,15.0,,,0.26315789473684204,1.0,1.0,0.7052631578947368,3,4,10
24,ZHO,Kick Sauber,17,0,2020,Eifel Grand Prix,11,20,16.11764705882353,0.0,13.0,15.0,,,0.26315789473684204,1.0,1.0,0.7052631578947368,23,4,10
14,ALO,Aston Martin,18,0,2020,Eifel Grand Prix,11,15,9.647058823529411,2.411764705882353,12.0,12.0,,,0.42105263157894735,1.0,1.0,0.7684210526315789,1,1,10
2,SAR,Williams,19,0,2020,Eifel Grand Prix,11,19,17.142857142857142,0.48484848484848486,20.0,19.666666666666668,,,0.01754385964912264,1.0,1.0,0.607017543859649,19,9,10
4,NOR,McLaren,20,0,2020,Eifel Grand Prix,11,2,4.294117647058823,13.382352941176471,2.0,8.0,,,0.631578947368421,1.0,1.0,0.8526315789473684,12,5,10
44,HAM,Mercedes,1,25,2020,Portuguese Grand Prix,12,2,6.411764705882353,8.617647058823529,4.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,7,6,20
1,VER,Red Bull Racing,2,18,2020,Portuguese Grand Prix,12,4,3.7058823529411766,12.323529411764707,5.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,22,8,20
4,NOR,McLaren,3,15,2020,Portuguese Grand Prix,12,3,4.294117647058823,13.382352941176471,20.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,12,5,20
81,PIA,McLaren,4,12,2020,Portuguese Grand Prix,12,5,4.647058823529412,13.382352941176471,2.0,4.333333333333333,,,0.8245614035087719,1.0,1.0,0.9298245614035088,15,5,20
55,SAI,Ferrari,5,11,2020,Portuguese Grand Prix,12,7,5.875,11.735294117647058,3.0,4.666666666666667,,,0.8070175438596491,1.0,1.0,0.9228070175438596,18,2,20
27,HUL,Haas F1 Team,6,8,2020,Portuguese Grand Prix,12,6,11.823529411764707,0.7941176470588235,6.0,7.666666666666667,,,0.6491228070175439,1.0,1.0,0.8596491228070176,8,3,20
18,STR,Aston Martin,7,6,2020,Portuguese Grand Prix,12,8,12.647058823529411,2.411764705882353,13.0,11.333333333333334,,,0.45614035087719307,1.0,1.0,0.7824561403508772,20,1,20
14,ALO,Aston Martin,8,4,2020,Portuguese Grand Prix,12,10,9.647058823529411,2.411764705882353,18.0,12.666666666666666,,,0.38596491228070184,1.0,1.0,0.7543859649122807,1,1,20
23,ALB,Williams,9,2,2020,Portuguese Grand Prix,12,9,13.588235294117647,0.48484848484848486,15.0,14.0,,,0.3157894736842106,1.0,1.0,0.7263157894736842,0,9,20
22,TSU,RB,10,1,2020,Portuguese Grand Prix,12,13,13.470588235294118,0.8235294117647058,14.0,14.333333333333334,,,0.29824561403508776,1.0,1.0,0.7192982456140351,21,7,20
2,SAR,Williams,11,0,2020,Portuguese Grand Prix,12,12,17.142857142857142,0.48484848484848486,19.0,16.666666666666668,,,0.17543859649122795,1.0,1.0,0.6701754385964911,19,9,20
20,MAG,Haas F1 Team,12,0,2020,Portuguese Grand Prix,12,17,13.75,0.7941176470588235,8.0,12.333333333333334,,,0.4035087719298245,1.0,1.0,0.7614035087719297,11,3,20
3,RIC,RB,13,0,2020,Portuguese Grand Prix,12,15,13.117647058823529,0.8235294117647058,9.0,12.333333333333334,,,0.4035087719298245,1.0,1.0,0.7614035087719297,16,7,20
16,LEC,Ferrari,14,0,2020,Portuguese Grand Prix,12,11,5.0588235294117645,11.735294117647058,11.0,10.0,,,0.5263157894736843,1.0,1.0,0.8105263157894738,10,2,20
77,BOT,Kick Sauber,15,0,2020,Portuguese Grand Prix,12,16,16.058823529411764,0.0,16.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,3,4,20
31,OCO,Alpine,16,0,2020,Portuguese Grand Prix,12,18,13.647058823529411,0.38235294117647056,12.0,12.666666666666666,,,0.38596491228070184,1.0,1.0,0.7543859649122807,13,0,20
11,PER,Red Bull Racing,17,0,2020,Portuguese Grand Prix,12,19,8.176470588235293,12.323529411764707,7.0,10.666666666666666,,,0.49122807017543857,1.0,1.0,0.7964912280701755,14,8,20
24,ZHO,Kick Sauber,18,0,2020,Portuguese Grand Prix,12,14,16.11764705882353,0.0,17.0,16.0,,,0.21052631578947367,1.0,1.0,0.6842105263157894,23,4,20
63,RUS,Mercedes,19,0,2020,Portuguese Grand Prix,12,1,7.823529411764706,8.617647058823529,1.0,8.0,,,0.631578947368421,1.0,1.0,0.8526315789473684,17,6,20
10,GAS,Alpine,20,0,2020,Portuguese Grand Prix,12,20,13.823529411764707,0.38235294117647056,10.0,13.0,,,0.368421052631579,1.0,1.0,0.7473684210526316,6,0,20
81,PIA,McLaren,1,25,2020,Emilia Romagna Grand Prix,13,2,4.647058823529412,13.382352941176471,4.0,2.3333333333333335,,,0.9298245614035088,1.0,1.0,0.9719298245614036,15,5,11
4,NOR,McLaren,2,18,2020,Emilia Romagna Grand Prix,13,1,4.294117647058823,13.382352941176471,3.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,12,5,11
44,HAM,Mercedes,3,15,2020,Emilia Romagna Grand Prix,13,5,6.411764705882353,8.617647058823529,1.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,7,6,11
16,LEC,Ferrari,4,12,2020,Emilia Romagna Grand Prix,13,6,5.0588235294117645,11.735294117647058,14.0,9.666666666666666,,,0.5438596491228072,1.0,1.0,0.8175438596491229,10,2,11
1,VER,Red Bull Racing,5,10,2020,Emilia Romagna Grand Prix,13,3,3.7058823529411766,12.323529411764707,2.0,4.0,,,0.8421052631578947,1.0,1.0,0.9368421052631579,22,8,11
55,SAI,Ferrari,6,8,2020,Emilia Romagna Grand Prix,13,4,5.875,11.735294117647058,5.0,4.666666666666667,,,0.8070175438596491,1.0,1.0,0.9228070175438596,18,2,11
11,PER,Red Bull Racing,7,6,2020,Emilia Romagna Grand Prix,13,16,8.176470588235293,12.323529411764707,17.0,10.333333333333334,,,0.5087719298245614,1.0,1.0,0.8035087719298246,14,8,11
63,RUS,Mercedes,8,5,2020,Emilia Romagna Grand Prix,13,17,7.823529411764706,8.617647058823529,19.0,9.333333333333334,,,0.5614035087719298,1.0,1.0,0.8245614035087718,17,6,11
22,TSU,RB,9,2,2020,Emilia Romagna Grand Prix,13,10,13.470588235294118,0.8235294117647058,10.0,11.0,,,0.4736842105263157,1.0,1.0,0.7894736842105263,21,7,11
18,STR,Aston Martin,10,1,2020,Emilia Romagna Grand Prix,13,8,12.647058823529411,2.411764705882353,7.0,10.0,,,0.5263157894736843,1.0,1.0,0.8105263157894738,20,1,11
14,ALO,Aston Martin,11,0,2020,Emilia Romagna Grand Prix,13,7,9.647058823529411,2.411764705882353,8.0,12.333333333333334,,,0.4035087719298245,1.0,1.0,0.7614035087719297,1,1,11
3,RIC,RB,12,0,2020,Emilia Romagna Grand Prix,13,9,13.117647058823529,0.8235294117647058,13.0,11.333333333333334,,,0.45614035087719307,1.0,1.0,0.7824561403508772,16,7,11
27,HUL,Haas F1 Team,13,0,2020,Emilia Romagna Grand Prix,13,11,11.823529411764707,0.7941176470588235,6.0,8.333333333333334,,,0.6140350877192982,1.0,1.0,0.8456140350877193,8,3,11
23,ALB,Williams,14,0,2020,Emilia Romagna Grand Prix,13,13,13.588235294117647,0.48484848484848486,9.0,12.666666666666666,,,0.38596491228070184,1.0,1.0,0.7543859649122807,0,9,11
20,MAG,Haas F1 Team,15,0,2020,Emilia Romagna Grand Prix,13,15,13.75,0.7941176470588235,12.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,11,3,11
77,BOT,Kick Sauber,16,0,2020,Emilia Romagna Grand Prix,13,12,16.058823529411764,0.0,15.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,3,4,11
2,SAR,Williams,17,0,2020,Emilia Romagna Grand Prix,13,14,17.142857142857142,0.48484848484848486,11.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,19,9,11
31,OCO,Alpine,18,0,2020,Emilia Romagna Grand Prix,13,19,13.647058823529411,0.38235294117647056,16.0,15.333333333333334,,,0.2456140350877194,1.0,1.0,0.6982456140350877,13,0,11
24,ZHO,Kick Sauber,19,0,2020,Emilia Romagna Grand Prix,13,18,16.11764705882353,0.0,18.0,18.0,,,0.10526315789473695,1.0,1.0,0.6421052631578947,23,4,11
10,GAS,Alpine,20,0,2020,Emilia Romagna Grand Prix,13,20,13.823529411764707,0.38235294117647056,20.0,16.666666666666668,,,0.17543859649122795,1.0,1.0,0.6701754385964911,6,0,11
44,HAM,Mercedes,1,25,2020,Turkish Grand Prix,14,4,6.411764705882353,8.617647058823529,3.0,1.6666666666666667,,,0.9649122807017544,1.0,1.0,0.9859649122807017,7,6,28
81,PIA,McLaren,2,18,2020,Turkish Grand Prix,14,6,4.647058823529412,13.382352941176471,1.0,2.3333333333333335,,,0.9298245614035088,1.0,1.0,0.9719298245614036,15,5,28
16,LEC,Ferrari,3,15,2020,Turkish Grand Prix,14,2,5.0588235294117645,11.735294117647058,4.0,7.0,,,0.6842105263157895,1.0,1.0,0.8736842105263158,10,2,28
1,VER,Red Bull Racing,4,12,2020,Turkish Grand Prix,14,1,3.7058823529411766,12.323529411764707,5.0,3.6666666666666665,,,0.8596491228070176,1.0,1.0,0.9438596491228071,22,8,28
4,NOR,McLaren,5,10,2020,Turkish Grand Prix,14,5,4.294117647058823,13.382352941176471,2.0,3.3333333333333335,,,0.8771929824561404,1.0,1.0,0.9508771929824562,12,5,28
55,SAI,Ferrari,6,8,2020,Turkish Grand Prix,14,8,5.875,11.735294117647058,6.0,5.666666666666667,,,0.7543859649122807,1.0,1.0,0.9017543859649124,18,2,28
11,PER,Red Bull Racing,7,7,2020,Turkish Grand Prix,14,3,8.176470588235293,12.323529411764707,7.0,10.333333333333334,,,0.5087719298245614,1.0,1.0,0.8035087719298246,14,8,28
14,ALO,Aston Martin,8,4,2020,Turkish Grand Prix,14,9,9.647058823529411,2.411764705882353,11.0,9.0,,,0.5789473684210527,1.0,1.0,0.831578947368421,1,1,28
31,OCO,Alpine,9,2,2020,Turkish Grand Prix,14,10,13.647058823529411,0.38235294117647056,18.0,14.333333333333334,,,0.29824561403508776,1.0,1.0,0.7192982456140351,13,0,28
3,RIC,RB,10,1,2020,Turkish Grand Prix,14,13,13.117647058823529,0.8235294117647058,12.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,16,7,28
18,STR,Aston Martin,11,0,2020,Turkish Grand Prix,14,15,12.647058823529411,2.411764705882353,10.0,9.333333333333334,,,0.5614035087719298,1.0,1.0,0.8245614035087718,20,1,28
23,ALB,Williams,12,0,2020,Turkish Grand Prix,14,11,13.588235294117647,0.48484848484848486,14.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,0,9,28
10,GAS,Alpine,13,0,2020,Turkish Grand Prix,14,12,13.823529411764707,0.38235294117647056,20.0,17.666666666666668,,,0.12280701754385959,1.0,1.0,0.6491228070175439,6,0,28
20,MAG,Haas F1 Team,14,0,2020,Turkish Grand Prix,14,17,13.75,0.7941176470588235,15.0,13.666666666666666,,,0.3333333333333335,1.0,1.0,0.7333333333333334,11,3,28
77,BOT,Kick Sauber,15,0,2020,Turkish Grand Prix,14,14,16.058823529411764,0.0,16.0,15.333333333333334,,,0.2456140350877194,1.0,1.0,0.6982456140350877,3,4,28
22,TSU,RB,16,0,2020,Turkish Grand Prix,14,18,13.470588235294118,0.8235294117647058,9.0,11.666666666666666,,,0.4385964912280702,1.0,1.0,0.775438596491228,21,7,28
2,SAR,Williams,17,0,2020,Turkish Grand Prix,14,19,17.142857142857142,0.48484848484848486,17.0,15.0,,,0.26315789473684204,1.0,1.0,0.7052631578947368,19,9,28
27,HUL,Haas F1 Team,18,0,2020,Turkish Grand Prix,14,16,11.823529411764707,0.7941176470588235,13.0,12.333333333333334,,,0.4035087719298245,1.0,1.0,0.7614035087719297,8,3,28
24,ZHO,Kick Sauber,19,0,2020,Turkish Grand Prix,14,20,16.11764705882353,0.0,19.0,18.666666666666668,,,0.07017543859649122,1.0,1.0,0.6280701754385964,23,4,28
63,RUS,Mercedes,20,0,2020,Turkish Grand Prix,14,7,7.823529411764706,8.617647058823529,8.0,15.666666666666666,,,0.22807017543859653,1.0,1.0,0.6912280701754385,17,6,28
4,NOR,McLaren,1,26,2020,Bahrain Grand Prix,15,1,4.294117647058823,13.382352941176471,5.0,2.6666666666666665,,,0.9122807017543859,1.0,1.0,0.9649122807017545,12,5,5
1,VER,Red Bull Racing,2,18,2020,Bahrain Grand Prix,15,2,3.7058823529411766,12.323529411764707,4.0,3.6666666666666665,,,0.8596491228070176,1.0,1.0,0.9438596491228071,22,8,5
