DriverNumber,Abbreviation,TeamName,Position,Points,Year,GrandPrix,Winner,Second,Third,DriverID,TeamID,GP_ID,AvgFinish_Season,TeamAvgPoints_Season,PrevRaceFinish
31,OCO,Alpine,13,0.0,2023,Saudi Arabian Grand Prix,0,0,0,13,0,24,15.0,0.0,17.0
2,SAR,Williams,14,0.0,2023,Saudi Arabian Grand Prix,0,0,0,19,9,24,17.0,0.0,20.0
22,TSU,RB,15,0.0,2023,Saudi Arabian Grand Prix,0,0,0,21,7,24,14.5,0.0,14.0
3,RIC,RB,16,0.0,2023,Saudi Arabian Grand Prix,0,0,0,16,7,24,14.5,0.0,13.0
77,BOT,Kick Sauber,17,0.0,2023,Saudi Arabian Grand Prix,0,0,0,3,4,24,18.0,0.0,19.0
24,ZHO,Kick Sauber,18,0.0,2023,Saudi Arabian Grand Prix,0,0,0,23,4,24,14.5,0.0,11.0
18,STR,Aston Martin,19,0.0,2023,Saudi Arabian Grand Prix,0,0,0,20,1,24,14.5,3.25,10.0
10,GAS,Alpine,20,0.0,2023,Saudi Arabian Grand Prix,0,0,0,6,0,24,19.0,0.0,18.0
55,SAI,Ferrari,1,25.0,2023,Australian Grand Prix,1,0,0,18,2,2,2.0,14.8,3.0
16,LEC,Ferrari,2,19.0,2023,Australian Grand Prix,0,1,0,10,2,2,3.0,15.5,3.0
4,NOR,McLaren,3,15.0,2023,Australian Grand Prix,0,0,1,12,5,2,5.666666666666667,8.6,8.0
81,PIA,McLaren,4,12.0,2023,Australian Grand Prix,0,0,0,15,5,2,5.333333333333333,9.166666666666666,4.0
11,PER,Red Bull Racing,5,10.0,2023,Australian Grand Prix,0,0,0,14,8,2,3.0,19.4,2.0
18,STR,Aston Martin,6,8.0,2023,Australian Grand Prix,0,0,0,20,1,2,11.666666666666666,4.2,19.0
22,TSU,RB,7,6.0,2023,Australian Grand Prix,0,0,0,21,7,2,12.0,1.2,15.0
14,ALO,Aston Martin,8,4.0,2023,Australian Grand Prix,0,0,0,1,1,2,7.333333333333333,4.166666666666667,5.0
27,HUL,Haas F1 Team,9,2.0,2023,Australian Grand Prix,0,0,0,8,3,2,11.666666666666666,0.6,10.0
20,MAG,Haas F1 Team,10,1.0,2023,Australian Grand Prix,0,0,0,11,3,2,11.333333333333334,0.6666666666666666,12.0
23,ALB,Williams,11,0.0,2023,Australian Grand Prix,0,0,0,0,9,2,12.333333333333334,0.0,11.0
3,RIC,RB,12,0.0,2023,Australian Grand Prix,0,0,0,16,7,2,13.666666666666666,1.0,16.0
10,GAS,Alpine,13,0.0,2023,Australian Grand Prix,0,0,0,6,0,2,17.0,0.0,20.0
77,BOT,Kick Sauber,14,0.0,2023,Australian Grand Prix,0,0,0,3,4,2,16.666666666666668,0.0,17.0
24,ZHO,Kick Sauber,15,0.0,2023,Australian Grand Prix,0,0,0,23,4,2,14.666666666666666,0.0,18.0
31,OCO,Alpine,16,0.0,2023,Australian Grand Prix,0,0,0,13,0,2,15.333333333333334,0.0,13.0
63,RUS,Mercedes,17,0.0,2023,Australian Grand Prix,0,0,0,17,6,2,9.333333333333334,5.2,6.0
44,HAM,Mercedes,18,0.0,2023,Australian Grand Prix,0,0,0,7,6,2,11.333333333333334,4.333333333333333,9.0
1,VER,Red Bull Racing,19,0.0,2023,Australian Grand Prix,0,0,0,22,8,2,7.0,16.166666666666668,1.0
1,VER,Red Bull Racing,1,25.0,2023,Miami Grand Prix,1,0,0,22,8,18,5.5,17.428571428571427,19.0
4,NOR,McLaren,2,18.0,2023,Miami Grand Prix,0,1,0,12,5,18,4.75,10.428571428571429,3.0
11,PER,Red Bull Racing,3,15.0,2023,Miami Grand Prix,0,0,1,14,8,18,3.0,17.125,5.0
16,LEC,Ferrari,4,12.0,2023,Miami Grand Prix,0,0,0,10,2,18,3.25,15.0,2.0
55,SAI,Ferrari,5,10.0,2023,Miami Grand Prix,0,0,0,18,2,18,3.0,14.375,1.0
63,RUS,Mercedes,6,8.0,2023,Miami Grand Prix,0,0,0,17,6,18,8.5,4.857142857142857,17.0
14,ALO,Aston Martin,7,7.0,2023,Miami Grand Prix,0,0,0,1,1,18,7.25,4.571428571428571,8.0
81,PIA,McLaren,8,4.0,2023,Miami Grand Prix,0,0,0,15,5,18,6.0,9.625,4.0
44,HAM,Mercedes,9,2.0,2023,Miami Grand Prix,0,0,0,7,6,18,10.75,4.5,18.0
27,HUL,Haas F1 Team,10,1.0,2023,Miami Grand Prix,0,0,0,8,3,18,11.25,0.7142857142857143,9.0
31,OCO,Alpine,11,0.0,2023,Miami Grand Prix,0,0,0,13,0,18,14.25,0.0,16.0
23,ALB,Williams,12,0.0,2023,Miami Grand Prix,0,0,0,0,9,18,12.25,0.0,11.0
10,GAS,Alpine,13,0.0,2023,Miami Grand Prix,0,0,0,6,0,18,16.0,0.0,13.0
24,ZHO,Kick Sauber,14,0.0,2023,Miami Grand Prix,0,0,0,23,4,18,14.5,0.0,15.0
18,STR,Aston Martin,15,0.0,2023,Miami Grand Prix,0,0,0,20,1,18,12.5,4.0,6.0
20,MAG,Haas F1 Team,16,0.0,2023,Miami Grand Prix,0,0,0,11,3,18,12.5,0.625,10.0
2,SAR,Williams,17,0.0,2023,Miami Grand Prix,0,0,0,19,9,18,17.0,0.0,14.0
3,RIC,RB,18,0.0,2023,Miami Grand Prix,0,0,0,16,7,18,14.75,0.8571428571428571,12.0
22,TSU,RB,19,0.0,2023,Miami Grand Prix,0,0,0,21,7,18,13.75,0.75,7.0
77,BOT,Kick Sauber,20,0.0,2023,Miami Grand Prix,0,0,0,3,4,18,17.5,0.0,14.0
4,NOR,McLaren,1,25.0,2023,Monaco Grand Prix,1,0,0,12,5,19,4.0,11.333333333333334,2.0
1,VER,Red Bull Racing,2,18.0,2023,Monaco Grand Prix,0,1,0,22,8,19,4.8,17.22222222222222,1.0
16,LEC,Ferrari,3,15.0,2023,Monaco Grand Prix,0,0,1,10,2,19,3.2,14.444444444444445,4.0
11,PER,Red Bull Racing,4,12.0,2023,Monaco Grand Prix,0,0,0,14,8,19,3.2,16.7,3.0
55,SAI,Ferrari,5,10.0,2023,Monaco Grand Prix,0,0,0,18,2,19,3.5,14.0,5.0
44,HAM,Mercedes,6,8.0,2023,Monaco Grand Prix,0,0,0,7,6,19,9.8,4.888888888888889,9.0
22,TSU,RB,7,6.0,2023,Monaco Grand Prix,0,0,0,21,7,19,12.4,1.3333333333333333,19.0
63,RUS,Mercedes,8,4.0,2023,Monaco Grand Prix,0,0,0,17,6,19,8.4,4.8,6.0
14,ALO,Aston Martin,9,2.0,2023,Monaco Grand Prix,0,0,0,1,1,19,7.6,3.7777777777777777,7.0
31,OCO,Alpine,10,1.0,2023,Monaco Grand Prix,0,0,0,13,0,19,13.4,0.1111111111111111,11.0
27,HUL,Haas F1 Team,11,0.0,2023,Monaco Grand Prix,0,0,0,8,3,19,11.2,0.5555555555555556,10.0
10,GAS,Alpine,12,0.0,2023,Monaco Grand Prix,0,0,0,6,0,19,15.2,0.1,13.0
81,PIA,McLaren,13,0.0,2023,Monaco Grand Prix,0,0,0,15,5,19,7.4,10.2,8.0
24,ZHO,Kick Sauber,14,0.0,2023,Monaco Grand Prix,0,0,0,23,4,19,14.4,0.0,14.0
3,RIC,RB,15,0.0,2023,Monaco Grand Prix,0,0,0,16,7,19,14.8,1.2,18.0
77,BOT,Kick Sauber,16,0.0,2023,Monaco Grand Prix,0,0,0,3,4,19,17.2,0.0,20.0
18,STR,Aston Martin,17,0.0,2023,Monaco Grand Prix,0,0,0,20,1,19,13.4,3.4,15.0
23,ALB,Williams,18,0.0,2023,Monaco Grand Prix,0,0,0,0,9,19,13.4,0.0,12.0
20,MAG,Haas F1 Team,19,0.0,2023,Monaco Grand Prix,0,0,0,11,3,19,13.8,0.5,16.0
2,SAR,Williams,20,0.0,2023,Monaco Grand Prix,0,0,0,19,9,19,17.75,0.0,17.0
1,VER,Red Bull Racing,1,25.0,2023,Spanish Grand Prix,1,0,0,22,8,26,4.166666666666667,17.454545454545453,2.0
4,NOR,McLaren,2,18.0,2023,Spanish Grand Prix,0,1,0,12,5,26,3.6666666666666665,10.909090909090908,1.0
16,LEC,Ferrari,3,15.0,2023,Spanish Grand Prix,0,0,1,10,2,26,3.1666666666666665,14.090909090909092,3.0
81,PIA,McLaren,4,12.0,2023,Spanish Grand Prix,0,0,0,15,5,26,6.833333333333333,11.0,13.0
55,SAI,Ferrari,5,10.0,2023,Spanish Grand Prix,0,0,0,18,2,26,3.8,13.75,5.0
44,HAM,Mercedes,6,8.0,2023,Spanish Grand Prix,0,0,0,7,6,26,9.166666666666666,5.090909090909091,6.0
63,RUS,Mercedes,7,7.0,2023,Spanish Grand Prix,0,0,0,17,6,26,8.166666666666666,5.25,8.0
11,PER,Red Bull Racing,8,4.0,2023,Spanish Grand Prix,0,0,0,14,8,26,4.0,16.333333333333332,4.0
18,STR,Aston Martin,9,2.0,2023,Spanish Grand Prix,0,0,0,20,1,26,12.666666666666666,3.272727272727273,17.0
22,TSU,RB,10,1.0,2023,Spanish Grand Prix,0,0,0,21,7,26,12.0,1.1818181818181819,7.0
27,HUL,Haas F1 Team,11,0.0,2023,Spanish Grand Prix,0,0,0,8,3,26,11.166666666666666,0.45454545454545453,11.0
20,MAG,Haas F1 Team,12,0.0,2023,Spanish Grand Prix,0,0,0,11,3,26,13.5,0.4166666666666667,19.0
3,RIC,RB,13,0.0,2023,Spanish Grand Prix,0,0,0,16,7,26,14.5,1.0833333333333333,15.0
31,OCO,Alpine,14,0.0,2023,Spanish Grand Prix,0,0,0,13,0,26,13.5,0.09090909090909091,10.0
24,ZHO,Kick Sauber,15,0.0,2023,Spanish Grand Prix,0,0,0,23,4,26,14.5,0.0,14.0
10,GAS,Alpine,16,0.0,2023,Spanish Grand Prix,0,0,0,6,0,26,15.333333333333334,0.08333333333333333,12.0
2,SAR,Williams,17,0.0,2023,Spanish Grand Prix,0,0,0,19,9,26,17.6,0.0,20.0
77,BOT,Kick Sauber,18,0.0,2023,Spanish Grand Prix,0,0,0,3,4,26,17.333333333333332,0.0,16.0
14,ALO,Aston Martin,19,0.0,2023,Spanish Grand Prix,0,0,0,1,1,26,9.5,3.0,9.0
23,ALB,Williams,20,0.0,2023,Spanish Grand Prix,0,0,0,0,9,26,14.5,0.0,18.0
16,LEC,Ferrari,1,25.0,2023,Canadian Grand Prix,1,0,0,10,2,8,2.857142857142857,14.615384615384615,3.0
81,PIA,McLaren,2,18.0,2023,Canadian Grand Prix,0,1,0,15,5,8,6.142857142857143,11.538461538461538,4.0
55,SAI,Ferrari,3,15.0,2023,Canadian Grand Prix,0,0,1,18,2,8,3.6666666666666665,14.642857142857142,5.0
4,NOR,McLaren,4,12.0,2023,Canadian Grand Prix,0,0,0,12,5,8,3.7142857142857144,11.571428571428571,2.0
63,RUS,Mercedes,5,10.0,2023,Canadian Grand Prix,0,0,0,17,6,8,7.714285714285714,5.615384615384615,7.0
1,VER,Red Bull Racing,6,8.0,2023,Canadian Grand Prix,0,0,0,22,8,8,4.428571428571429,15.692307692307692,1.0
44,HAM,Mercedes,7,7.0,2023,Canadian Grand Prix,0,0,0,7,6,8,8.857142857142858,5.714285714285714,6.0
22,TSU,RB,8,4.0,2023,Canadian Grand Prix,0,0,0,21,7,8,11.428571428571429,1.3076923076923077,10.0
23,ALB,Williams,9,2.0,2023,Canadian Grand Prix,0,0,0,0,9,8,13.714285714285714,0.16666666666666666,20.0
10,GAS,Alpine,10,1.0,2023,Canadian Grand Prix,0,0,0,6,0,8,14.571428571428571,0.15384615384615385,16.0
14,ALO,Aston Martin,11,0.0,2023,Canadian Grand Prix,0,0,0,1,1,8,9.714285714285714,2.769230769230769,19.0
3,RIC,RB,12,0.0,2023,Canadian Grand Prix,0,0,0,16,7,8,14.142857142857142,1.2142857142857142,13.0
77,BOT,Kick Sauber,13,0.0,2023,Canadian Grand Prix,0,0,0,3,4,8,16.714285714285715,0.0,18.0
18,STR,Aston Martin,14,0.0,2023,Canadian Grand Prix,0,0,0,20,1,8,12.857142857142858,2.5714285714285716,9.0
2,SAR,Williams,15,0.0,2023,Canadian Grand Prix,0,0,0,19,9,8,17.166666666666668,0.15384615384615385,17.0
24,ZHO,Kick Sauber,16,0.0,2023,Canadian Grand Prix,0,0,0,23,4,8,14.714285714285714,0.0,15.0
31,OCO,Alpine,17,0.0,2023,Canadian Grand Prix,0,0,0,13,0,8,14.0,0.14285714285714285,14.0
11,PER,Red Bull Racing,18,0.0,2023,Canadian Grand Prix,0,0,0,14,8,8,6.0,14.571428571428571,8.0
27,HUL,Haas F1 Team,19,0.0,2023,Canadian Grand Prix,0,0,0,8,3,8,12.285714285714286,0.38461538461538464,11.0
20,MAG,Haas F1 Team,20,0.0,2023,Canadian Grand Prix,0,0,0,11,3,8,14.428571428571429,0.35714285714285715,12.0
1,VER,Red Bull Racing,1,25.0,2023,British Grand Prix,1,0,0,22,8,7,4.0,15.266666666666667,6.0
4,NOR,McLaren,2,19.0,2023,British Grand Prix,0,1,0,12,5,7,3.5,12.066666666666666,4.0
44,HAM,Mercedes,3,15.0,2023,British Grand Prix,0,0,1,7,6,7,8.125,6.333333333333333,7.0
63,RUS,Mercedes,4,12.0,2023,British Grand Prix,0,0,0,17,6,7,7.25,6.6875,5.0
16,LEC,Ferrari,5,10.0,2023,British Grand Prix,0,0,0,10,2,7,3.125,14.333333333333334,1.0
55,SAI,Ferrari,6,8.0,2023,British Grand Prix,0,0,0,18,2,7,4.0,13.9375,3.0
81,PIA,McLaren,7,6.0,2023,British Grand Prix,0,0,0,15,5,7,6.25,11.6875,2.0
11,PER,Red Bull Racing,8,4.0,2023,British Grand Prix,0,0,0,14,8,7,6.25,14.5625,18.0
10,GAS,Alpine,9,2.0,2023,British Grand Prix,0,0,0,6,0,7,13.875,0.26666666666666666,10.0
31,OCO,Alpine,10,1.0,2023,British Grand Prix,0,0,0,13,0,7,13.5,0.3125,17.0
27,HUL,Haas F1 Team,11,0.0,2023,British Grand Prix,0,0,0,8,3,7,12.125,0.3333333333333333,19.0
14,ALO,Aston Martin,12,0.0,2023,British Grand Prix,0,0,0,1,1,7,10.0,2.4,11.0
24,ZHO,Kick Sauber,13,0.0,2023,British Grand Prix,0,0,0,23,4,7,14.5,0.0,16.0
18,STR,Aston Martin,14,0.0,2023,British Grand Prix,0,0,0,20,1,7,13.0,2.25,14.0
3,RIC,RB,15,0.0,2023,British Grand Prix,0,0,0,16,7,7,14.25,1.1333333333333333,12.0
77,BOT,Kick Sauber,16,0.0,2023,British Grand Prix,0,0,0,3,4,7,16.625,0.0,13.0
20,MAG,Haas F1 Team,17,0.0,2023,British Grand Prix,0,0,0,11,3,7,14.75,0.3125,20.0
23,ALB,Williams,18,0.0,2023,British Grand Prix,0,0,0,0,9,7,14.25,0.14285714285714285,9.0
22,TSU,RB,19,0.0,2023,British Grand Prix,0,0,0,21,7,7,12.375,1.0625,8.0
2,SAR,Williams,20,0.0,2023,British Grand Prix,0,0,0,19,9,7,17.571428571428573,0.13333333333333333,15.0
63,RUS,Mercedes,1,25.0,2023,Hungarian Grand Prix,1,0,0,17,6,13,6.555555555555555,7.764705882352941,4.0
81,PIA,McLaren,2,18.0,2023,Hungarian Grand Prix,0,1,0,15,5,13,5.777777777777778,12.058823529411764,7.0
55,SAI,Ferrari,3,15.0,2023,Hungarian Grand Prix,0,0,1,18,2,13,3.875,14.0,6.0
44,HAM,Mercedes,4,12.0,2023,Hungarian Grand Prix,0,0,0,7,6,13,7.666666666666667,8.0,3.0
1,VER,Red Bull Racing,5,10.0,2023,Hungarian Grand Prix,0,0,0,22,8,13,4.111111111111111,14.294117647058824,1.0
27,HUL,Haas F1 Team,6,8.0,2023,Hungarian Grand Prix,0,0,0,8,3,13,11.444444444444445,0.7647058823529411,11.0
11,PER,Red Bull Racing,7,6.0,2023,Hungarian Grand Prix,0,0,0,14,8,13,6.333333333333333,13.833333333333334,8.0
20,MAG,Haas F1 Team,8,4.0,2023,Hungarian Grand Prix,0,0,0,11,3,13,14.0,0.9444444444444444,17.0
3,RIC,RB,9,2.0,2023,Hungarian Grand Prix,0,0,0,16,7,13,13.666666666666666,1.1176470588235294,15.0
10,GAS,Alpine,10,1.0,2023,Hungarian Grand Prix,0,0,0,6,0,13,13.444444444444445,0.35294117647058826,9.0
16,LEC,Ferrari,11,0.0,2023,Hungarian Grand Prix,0,0,0,10,2,13,4.0,13.222222222222221,5.0
31,OCO,Alpine,12,0.0,2023,Hungarian Grand Prix,0,0,0,13,0,13,13.333333333333334,0.3333333333333333,10.0
18,STR,Aston Martin,13,0.0,2023,Hungarian Grand Prix,0,0,0,20,1,13,13.0,2.1176470588235294,14.0
22,TSU,RB,14,0.0,2023,Hungarian Grand Prix,0,0,0,21,7,13,12.555555555555555,1.0555555555555556,19.0
23,ALB,Williams,15,0.0,2023,Hungarian Grand Prix,0,0,0,0,9,13,14.333333333333334,0.125,18.0
77,BOT,Kick Sauber,16,0.0,2023,Hungarian Grand Prix,0,0,0,3,4,13,16.555555555555557,0.0,16.0
24,ZHO,Kick Sauber,17,0.0,2023,Hungarian Grand Prix,0,0,0,23,4,13,14.777777777777779,0.0,13.0
14,ALO,Aston Martin,18,0.0,2023,Hungarian Grand Prix,0,0,0,1,1,13,10.88888888888889,2.0,12.0
2,SAR,Williams,19,0.0,2023,Hungarian Grand Prix,0,0,0,19,9,13,17.75,0.11764705882352941,20.0
4,NOR,McLaren,20,0.0,2023,Hungarian Grand Prix,0,0,0,12,5,13,5.333333333333333,11.38888888888889,2.0
81,PIA,McLaren,1,25.0,2023,Dutch Grand Prix,1,0,0,15,5,9,5.3,12.105263157894736,2.0
4,NOR,McLaren,2,18.0,2023,Dutch Grand Prix,0,1,0,12,5,9,5.0,12.4,20.0
44,HAM,Mercedes,3,15.0,2023,Dutch Grand Prix,0,0,1,7,6,9,7.2,8.368421052631579,4.0
16,LEC,Ferrari,4,12.0,2023,Dutch Grand Prix,0,0,0,10,2,9,4.0,13.157894736842104,11.0
1,VER,Red Bull Racing,5,10.0,2023,Dutch Grand Prix,0,0,0,22,8,9,4.2,13.631578947368421,5.0
55,SAI,Ferrari,6,8.0,2023,Dutch Grand Prix,0,0,0,18,2,9,4.111111111111111,12.9,3.0
11,PER,Red Bull Racing,7,6.0,2023,Dutch Grand Prix,0,0,0,14,8,9,6.4,13.25,7.0
63,RUS,Mercedes,8,5.0,2023,Dutch Grand Prix,0,0,0,17,6,9,6.7,8.2,1.0
22,TSU,RB,9,2.0,2023,Dutch Grand Prix,0,0,0,21,7,9,12.2,1.105263157894737,14.0
18,STR,Aston Martin,10,1.0,2023,Dutch Grand Prix,0,0,0,20,1,9,12.7,1.9473684210526316,13.0
14,ALO,Aston Martin,11,0.0,2023,Dutch Grand Prix,0,0,0,1,1,9,10.9,1.85,18.0
3,RIC,RB,12,0.0,2023,Dutch Grand Prix,0,0,0,16,7,9,13.5,1.05,9.0
27,HUL,Haas F1 Team,13,0.0,2023,Dutch Grand Prix,0,0,0,8,3,9,11.6,0.8947368421052632,6.0
23,ALB,Williams,14,0.0,2023,Dutch Grand Prix,0,0,0,0,9,9,14.3,0.1111111111111111,15.0
20,MAG,Haas F1 Team,15,0.0,2023,Dutch Grand Prix,0,0,0,11,3,9,14.1,0.85,8.0
77,BOT,Kick Sauber,16,0.0,2023,Dutch Grand Prix,0,0,0,3,4,9,16.5,0.0,16.0
2,SAR,Williams,17,0.0,2023,Dutch Grand Prix,0,0,0,19,9,9,17.666666666666668,0.10526315789473684,19.0
31,OCO,Alpine,18,0.0,2023,Dutch Grand Prix,0,0,0,13,0,9,13.8,0.3157894736842105,12.0
24,ZHO,Kick Sauber,19,0.0,2023,Dutch Grand Prix,0,0,0,23,4,9,15.2,0.0,17.0
10,GAS,Alpine,20,0.0,2023,Dutch Grand Prix,0,0,0,6,0,9,14.1,0.3,10.0
44,HAM,Mercedes,1,25.0,2023,Italian Grand Prix,1,0,0,7,6,14,6.636363636363637,9.0,3.0
81,PIA,McLaren,2,18.0,2023,Italian Grand Prix,0,1,0,15,5,14,5.0,12.666666666666666,1.0
16,LEC,Ferrari,3,15.0,2023,Italian Grand Prix,0,0,1,10,2,14,3.909090909090909,13.0,4.0
1,VER,Red Bull Racing,4,12.0,2023,Italian Grand Prix,0,0,0,22,8,14,4.181818181818182,13.19047619047619,5.0
4,NOR,McLaren,5,10.0,2023,Italian Grand Prix,0,0,0,12,5,14,5.0,12.545454545454545,2.0
55,SAI,Ferrari,6,8.0,2023,Italian Grand Prix,0,0,0,18,2,14,4.3,12.772727272727273,6.0
11,PER,Red Bull Racing,7,7.0,2023,Italian Grand Prix,0,0,0,14,8,14,6.454545454545454,12.909090909090908,7.0
14,ALO,Aston Martin,8,4.0,2023,Italian Grand Prix,0,0,0,1,1,14,10.636363636363637,1.9523809523809523,11.0
31,OCO,Alpine,9,2.0,2023,Italian Grand Prix,0,0,0,13,0,14,13.363636363636363,0.38095238095238093,18.0
3,RIC,RB,10,1.0,2023,Italian Grand Prix,0,0,0,16,7,14,13.181818181818182,1.0476190476190477,12.0
18,STR,Aston Martin,11,0.0,2023,Italian Grand Prix,0,0,0,20,1,14,12.545454545454545,1.8636363636363635,10.0
23,ALB,Williams,12,0.0,2023,Italian Grand Prix,0,0,0,0,9,14,14.090909090909092,0.1,14.0
10,GAS,Alpine,13,0.0,2023,Italian Grand Prix,0,0,0,6,0,14,14.0,0.36363636363636365,20.0
20,MAG,Haas F1 Team,14,0.0,2023,Italian Grand Prix,0,0,0,11,3,14,14.090909090909092,0.8095238095238095,15.0
77,BOT,Kick Sauber,15,0.0,2023,Italian Grand Prix,0,0,0,3,4,14,16.363636363636363,0.0,16.0
22,TSU,RB,16,0.0,2023,Italian Grand Prix,0,0,0,21,7,14,12.545454545454545,1.0,9.0
2,SAR,Williams,17,0.0,2023,Italian Grand Prix,0,0,0,19,9,14,17.6,0.09523809523809523,17.0
27,HUL,Haas F1 Team,18,0.0,2023,Italian Grand Prix,0,0,0,8,3,14,12.181818181818182,0.7727272727272727,13.0
24,ZHO,Kick Sauber,19,0.0,2023,Italian Grand Prix,0,0,0,23,4,14,15.545454545454545,0.0,19.0
63,RUS,Mercedes,20,0.0,2023,Italian Grand Prix,0,0,0,17,6,14,7.909090909090909,8.590909090909092,8.0
4,NOR,McLaren,1,26.0,2023,Singapore Grand Prix,1,0,0,12,5,25,4.666666666666667,13.130434782608695,5.0
1,VER,Red Bull Racing,2,18.0,2023,Singapore Grand Prix,0,1,0,22,8,25,4.0,13.130434782608695,4.0
16,LEC,Ferrari,3,15.0,2023,Singapore Grand Prix,0,0,1,10,2,25,3.8333333333333335,12.869565217391305,3.0
81,PIA,McLaren,4,12.0,2023,Singapore Grand Prix,0,0,0,15,5,25,4.916666666666667,13.083333333333334,2.0
55,SAI,Ferrari,5,10.0,2023,Singapore Grand Prix,0,0,0,18,2,25,4.363636363636363,12.75,6.0
11,PER,Red Bull Racing,6,8.0,2023,Singapore Grand Prix,0,0,0,14,8,25,6.416666666666667,12.916666666666666,7.0
63,RUS,Mercedes,7,6.0,2023,Singapore Grand Prix,0,0,0,17,6,25,7.833333333333333,8.478260869565217,20.0
44,HAM,Mercedes,8,4.0,2023,Singapore Grand Prix,0,0,0,7,6,25,6.75,8.291666666666666,1.0
10,GAS,Alpine,9,2.0,2023,Singapore Grand Prix,0,0,0,6,0,25,13.583333333333334,0.43478260869565216,13.0
14,ALO,Aston Martin,10,1.0,2023,Singapore Grand Prix,0,0,0,1,1,25,10.583333333333334,1.826086956521739,8.0
27,HUL,Haas F1 Team,11,0.0,2023,Singapore Grand Prix,0,0,0,8,3,25,12.083333333333334,0.7391304347826086,18.0
3,RIC,RB,12,0.0,2023,Singapore Grand Prix,0,0,0,16,7,25,13.083333333333334,0.9565217391304348,10.0
18,STR,Aston Martin,13,0.0,2023,Singapore Grand Prix,0,0,0,20,1,25,12.583333333333334,1.75,11.0
23,ALB,Williams,14,0.0,2023,Singapore Grand Prix,0,0,0,0,9,25,14.083333333333334,0.09090909090909091,12.0
31,OCO,Alpine,15,0.0,2023,Singapore Grand Prix,0,0,0,13,0,25,13.5,0.4166666666666667,9.0
2,SAR,Williams,16,0.0,2023,Singapore Grand Prix,0,0,0,19,9,25,17.454545454545453,0.08695652173913043,17.0
22,TSU,RB,17,0.0,2023,Singapore Grand Prix,0,0,0,21,7,25,12.916666666666666,0.9166666666666666,16.0
20,MAG,Haas F1 Team,18,0.0,2023,Singapore Grand Prix,0,0,0,11,3,25,14.416666666666666,0.7083333333333334,14.0
77,BOT,Kick Sauber,19,0.0,2023,Singapore Grand Prix,0,0,0,3,4,25,16.583333333333332,0.0,15.0
24,ZHO,Kick Sauber,20,0.0,2023,Singapore Grand Prix,0,0,0,23,4,25,15.916666666666666,0.0,19.0
16,LEC,Ferrari,1,25.0,2023,Japanese Grand Prix,1,0,0,10,2,15,3.6153846153846154,13.24,3.0
81,PIA,McLaren,2,18.0,2023,Japanese Grand Prix,0,1,0,15,5,15,4.6923076923076925,13.28,4.0
4,NOR,McLaren,3,16.0,2023,Japanese Grand Prix,0,0,1,12,5,15,4.538461538461538,13.384615384615385,1.0
55,SAI,Ferrari,4,12.0,2023,Japanese Grand Prix,0,0,0,18,2,15,4.333333333333333,13.192307692307692,5.0
44,HAM,Mercedes,5,10.0,2023,Japanese Grand Prix,0,0,0,7,6,15,6.615384615384615,8.36,8.0
1,VER,Red Bull Racing,6,8.0,2023,Japanese Grand Prix,0,0,0,22,8,15,4.153846153846154,12.72,2.0
63,RUS,Mercedes,7,6.0,2023,Japanese Grand Prix,0,0,0,17,6,15,7.769230769230769,8.26923076923077,7.0
11,PER,Red Bull Racing,8,4.0,2023,Japanese Grand Prix,0,0,0,14,8,15,6.538461538461538,12.384615384615385,6.0
23,ALB,Williams,9,2.0,2023,Japanese Grand Prix,0,0,0,0,9,15,13.692307692307692,0.16666666666666666,14.0
20,MAG,Haas F1 Team,10,1.0,2023,Japanese Grand Prix,0,0,0,11,3,15,14.076923076923077,0.72,18.0
14,ALO,Aston Martin,11,0.0,2023,Japanese Grand Prix,0,0,0,1,1,15,10.615384615384615,1.68,10.0
43,COL,Williams,12,0.0,2023,Japanese Grand Prix,0,0,0,4,9,15,12.0,0.16,14.0
3,RIC,RB,13,0.0,2023,Japanese Grand Prix,0,0,0,16,7,15,13.076923076923077,0.88,12.0
31,OCO,Alpine,14,0.0,2023,Japanese Grand Prix,0,0,0,13,0,15,13.538461538461538,0.4,15.0
10,GAS,Alpine,15,0.0,2023,Japanese Grand Prix,0,0,0,6,0,15,13.692307692307692,0.38461538461538464,9.0
77,BOT,Kick Sauber,16,0.0,2023,Japanese Grand Prix,0,0,0,3,4,15,16.53846153846154,0.0,19.0
27,HUL,Haas F1 Team,17,0.0,2023,Japanese Grand Prix,0,0,0,8,3,15,12.461538461538462,0.6923076923076923,11.0
24,ZHO,Kick Sauber,18,0.0,2023,Japanese Grand Prix,0,0,0,23,4,15,16.076923076923077,0.0,20.0
18,STR,Aston Martin,19,0.0,2023,Japanese Grand Prix,0,0,0,20,1,15,13.076923076923077,1.6153846153846154,13.0
22,TSU,RB,20,0.0,2023,Japanese Grand Prix,0,0,0,21,7,15,13.461538461538462,0.8461538461538461,17.0
16,LEC,Ferrari,1,25.0,2023,Mexico City Grand Prix,1,0,0,10,2,17,3.4285714285714284,13.62962962962963,1.0
55,SAI,Ferrari,2,18.0,2023,Mexico City Grand Prix,0,1,0,18,2,17,4.153846153846154,13.785714285714286,4.0
1,VER,Red Bull Racing,3,15.0,2023,Mexico City Grand Prix,0,0,1,22,8,17,4.071428571428571,12.481481481481481,6.0
